DEC,HEX,Alpha Tag,Mode,Description,Tag,Group,Priority,Stream List
1919,77f,Thompson FD Tac1,T,Thompson Fire Tac 1,Fire-Tac,Fort Bend County - Other Communities,1,
3293,cdd,TI Fire 2,D,Tiki Island Fire 2,Fire-Tac,Galveston County - Other Communities,1,
3479,d97,TI PD Tac,D,Tiki Island Police Tactical (dispatched on Sheriff Ch. 1),Law Tac,Galveston County - Other Communities,1,
3294,cde,TI/BV FD Dis,D,Tiki Island/Bayou Vista Fire Dispatch,Fire Dispatch,Galveston County - Other Communities,1,
3813,ee5,TJC PD,D,Tyler Junior College Police,Law Dispatch,College and University,1,
3814,ee6,TJC PD 2,D,Tyler Junior College Police 2,Law Tac,College and University,1,
1112,458,Tmbll FD Tac,D,Fire Tactical,Fire-Tac,Harris County - Tomball,1,
1145,479,TMC Common,D,Ch. F Member Institution Common/Talk-Around,Emergency Ops,Texas Medical Center (Houston),1,
1133,46d,TMC D Sec 2,D,Ch. D Security 2,Security,Texas Medical Center (Houston),1,
1139,473,TMC Maint 1,D,Ch. H Maintenance 1,Public Works,Texas Medical Center (Houston),1,
1147,47b,TMC Maint 2,D,Ch. I Maintenance 2,Public Works,Texas Medical Center (Houston),1,
1131,46b,TMC Mnt Disp,D,Ch. A Maintenance Dispatch 1,Public Works,Texas Medical Center (Houston),1,
1143,477,TMC Parking,D,Ch. G Parking,Public Works,Texas Medical Center (Houston),1,
1135,46f,TMC Police 1,D,Ch. C Police 1,Security,Texas Medical Center (Houston),1,
1277,4fd,TMC Police 2,D,Police 2,Security,Texas Medical Center (Houston),1,
1279,4ff,TMC Power 1,D,Power 1,Public Works,Texas Medical Center (Houston),1,
1137,471,TMC Securty1,D,Ch. B Security 1,Security,Texas Medical Center (Houston),1,
1141,475,TMC TechSvcs,D,Ch. E Technical Services,Public Works,Texas Medical Center (Houston),1,
2578,a12,Todd Mission PD,D,Todd Mission Police,Law Dispatch,Grimes County,1,
1114,45a,Tomball FD,D,Fire Dispatch,Fire Dispatch,Harris County - Tomball,1,
1108,454,Tomball PD 1,D,Police 1 Dispatch,Law Dispatch,Harris County - Tomball,1,
1110,456,Tomball PD 2,D,Police 2 Tactical,Law Tac,Harris County - Tomball,1,
1118,45e,Tomball PW,D,Public Works,Public Works,Harris County - Tomball,1,
1116,45c,TomballCity1,D,City 1,Fire-Tac,Harris County - Tomball,1,
1252,4E+04,TPWD BayCity,D,Bay City,Law Tac,Texas Parks and Wildlife,1,
3444,d74,TPWD Galv Co,D,Galveston County Enforcement,Law Dispatch,Texas Parks and Wildlife,1,
